DEPT,CASEOD,MATRXDEN,ABHV,DCAL,DPOR,GR,NPOR,RHOB,RHOC,SCAL
543.5,4.5,2.71,79.9117,6.9193,8.0996,98.0817,22.4892,2.5715,0.0419,6.9184
543.0,4.5,2.71,79.9871,6.9199,8.2417,98.8846,22.0315,2.5691,0.0455,6.922
542.5,4.5,2.71,80.0626,6.9207,8.9246,99.0093,21.402,2.5574,0.0347,6.9242
542.0,4.5,2.71,80.138,6.9199,9.7075,100.8878,21.2628,2.544,0.0323,6.9234
541.5,4.5,2.71,80.2134,6.9192,10.6683,101.964,21.4749,2.5276,0.0243,6.9216
541.0,4.5,2.71,80.2887,6.9196,11.7883,102.3191,21.445,2.5084,0.0061,6.9181
540.5,4.5,2.71,80.364,6.9185,12.6261,106.6179,21.2484,2.4941,-0.0103,6.915
540.0,4.5,2.71,80.4391,6.9173,12.7537,111.0311,21.1266,2.4919,-0.0119,6.9132
539.5,4.5,2.71,80.5143,6.9184,11.9075,107.6054,21.4504,2.5064,0.0099,6.9129
539.0,4.5,2.71,80.5896,6.9204,10.4107,100.5093,22.0378,2.532,0.0322,6.9136
538.5,4.5,2.71,80.6649,6.9204,9.2553,99.3174,22.0833,2.5517,0.0429,6.9149
538.0,4.5,2.71,80.7402,6.9197,9.2673,103.7992,21.6583,2.5515,0.0457,6.9166
537.5,4.5,2.71,80.8155,6.9195,10.2582,107.1724,21.226,2.5346,0.0312,6.9175
537.0,4.5,2.71,80.8908,6.9202,11.1988,109.6806,21.1801,2.5185,0.0158,6.917
536.5,4.5,2.71,80.9661,6.9206,11.4368,111.6594,21.3366,2.5144,0.0198,6.9172
536.0,4.5,2.71,81.0414,6.9194,11.34,111.0909,21.4678,2.5161,0.0256,6.9185
535.5,4.5,2.71,81.1168,6.9189,11.3699,107.538,21.7289,2.5156,0.03,6.9186
535.0,4.5,2.71,81.1921,6.9191,11.462,103.9425,21.7704,2.514,0.0314,6.9171
534.5,4.5,2.71,81.2673,6.9183,11.521,100.5327,21.2501,2.513,0.0243,6.916
534.0,4.5,2.71,81.3425,6.9166,11.6552,97.4764,20.5507,2.5107,0.0199,6.9132
533.5,4.5,2.71,81.4175,6.9147,11.8241,96.5122,20.153,2.5078,0.0147,6.9087
533.0,4.5,2.71,81.4925,6.9136,11.5929,91.6831,20.1414,2.5118,0.0126,6.9045
532.5,4.5,2.71,81.5673,6.912,10.7322,83.9618,19.8216,2.5265,0.0316,6.899
532.0,4.5,2.71,81.642,6.9098,9.7232,79.7756,19.097,2.5437,0.0502,6.8947
531.5,4.5,2.71,81.7167,6.9097,9.0121,73.0375,18.5745,2.5559,0.0588,6.8944
531.0,4.5,2.71,81.7914,6.9105,8.8208,69.0134,18.4877,2.5592,0.069,6.895
530.5,4.5,2.71,81.8661,6.9097,9.5273,75.5414,18.8195,2.5471,0.0654,6.8954
530.0,4.5,2.71,81.9409,6.9092,10.9293,84.7871,18.9411,2.5231,0.0486,6.8976
529.5,4.5,2.71,82.0156,6.9082,12.2067,84.7757,18.8709,2.5013,0.0415,6.9005
529.0,4.5,2.71,82.0904,6.9067,13.0421,76.4619,18.9539,2.487,0.0416,6.9015
528.5,4.5,2.71,82.1651,6.9071,13.7517,71.2467,18.852,2.4748,0.0398,6.8971
528.0,4.5,2.71,82.2397,6.9083,14.5441,69.6128,19.096,2.4613,0.0317,6.8928
527.5,4.5,2.71,82.3144,6.9077,15.1651,70.4904,19.6318,2.4507,0.0155,6.8932
527.0,4.5,2.71,82.389,6.9058,15.2298,71.37,19.7143,2.4496,0.0074,6.8952
526.5,4.5,2.71,82.4636,6.9043,14.7816,70.0385,19.4696,2.4572,0.0157,6.8955
526.0,4.5,2.71,82.5382,6.9045,14.265,68.8883,19.0989,2.4661,0.0254,6.8949
525.5,4.5,2.71,82.6128,6.9066,13.845,68.0788,18.7918,2.4733,0.0316,6.8944
525.0,4.5,2.71,82.6874,6.9069,13.2749,63.8302,18.1619,2.483,0.035,6.8923
524.5,4.5,2.71,82.7619,6.904,12.4227,54.7113,17.1774,2.4976,0.0375,6.8896
524.0,4.5,2.71,82.8363,6.8988,11.4983,50.6649,16.684,2.5134,0.0439,6.8902
523.5,4.5,2.71,82.9107,6.8937,10.9471,51.7013,16.9816,2.5228,0.0522,6.8917
523.0,4.5,2.71,82.9849,6.8909,10.9178,49.4435,17.1328,2.5233,0.046,6.8891
522.5,4.5,2.71,83.059,6.8888,10.8207,44.355,16.6323,2.525,0.0311,6.8823
522.0,4.5,2.71,83.133,6.8852,10.4479,41.5893,16.3349,2.5313,0.0299,6.8805
521.5,4.5,2.71,83.207,6.8832,10.7126,43.5997,16.5524,2.5268,0.0338,6.8841
521.0,4.5,2.71,83.281,6.884,11.9696,48.7539,16.9786,2.5053,0.0294,6.8865
520.5,4.5,2.71,83.3551,6.8853,13.1627,51.0238,17.4579,2.4849,0.0207,6.8878
520.0,4.5,2.71,83.4292,6.8871,13.1151,46.5299,17.2795,2.4857,0.014,6.8871
519.5,4.5,2.71,83.5033,6.8883,11.4831,39.393,15.948,2.5136,0.0201,6.8835
519.0,4.5,2.71,83.5774,6.8909,8.9937,36.0578,14.2815,2.5562,0.033,6.8803
518.5,4.5,2.71,83.6515,6.8912,7.0728,35.2433,13.1352,2.5891,0.0463,6.8809
518.0,4.5,2.71,83.7256,6.8889,6.8261,35.9677,13.0068,2.5933,0.0502,6.8859
517.5,4.5,2.71,83.8,6.8886,8.3797,37.8946,14.5413,2.5667,0.0401,6.8963
517.0,4.5,2.71,83.8748,6.8919,10.7619,45.9855,17.1183,2.526,0.0269,6.9187
516.5,4.5,2.71,83.9514,6.9397,12.3538,64.6743,19.207,2.4987,0.0323,6.9684
516.0,4.5,2.71,84.0337,7.129,12.8528,83.5334,20.8001,2.4902,0.0882,7.0743
515.5,4.5,2.71,84.1216,7.3057,14.155,97.2693,22.4304,2.468,0.1833,7.1799
515.0,4.5,2.71,84.208,7.2366,17.4087,107.9913,23.4176,2.4123,0.2472,7.1796
514.5,4.5,2.71,84.2892,7.0827,21.0093,111.1245,23.3827,2.3507,0.2327,7.0597
514.0,4.5,2.71,84.3662,6.9714,22.5319,110.2079,23.2999,2.3247,0.1372,6.9561
513.5,4.5,2.71,84.4416,6.9191,21.0864,109.9439,23.1125,2.3494,0.0471,6.9259
513.0,4.5,2.71,84.517,6.9099,17.9974,111.3912,22.7941,2.4022,0.0221,6.9286
512.5,4.5,2.71,84.5925,6.9111,15.1987,112.9374,22.942,2.4501,0.0166,6.9378
512.0,4.5,2.71,84.6681,6.911,13.2974,115.9553,23.2055,2.4826,0.02,6.943
511.5,4.5,2.71,84.7437,6.9093,12.0313,118.4806,23.2985,2.5043,0.0277,6.9418
511.0,4.5,2.71,84.8192,6.9078,11.3223,117.866,23.2259,2.5164,0.0325,6.9397
510.5,4.5,2.71,84.8947,6.9068,11.4488,116.616,22.97,2.5142,0.0366,6.9408
510.0,4.5,2.71,84.9703,6.9077,12.5745,117.301,22.9769,2.495,0.0258,6.9429
509.5,4.5,2.71,85.046,6.9117,13.9534,115.4211,23.3733,2.4714,0.0064,6.9439
509.0,4.5,2.71,85.1217,6.9165,14.476,111.0992,23.8714,2.4625,0.0067,6.9438
508.5,4.5,2.71,85.1975,6.9196,13.9572,111.0068,24.0224,2.4713,0.0159,6.9435
508.0,4.5,2.71,85.2733,6.9225,12.971,111.095,23.8544,2.4882,0.0184,6.9421
507.5,4.5,2.71,85.3492,6.9234,11.9585,109.9575,23.486,2.5055,0.0201,6.942
507.0,4.5,2.71,85.425,6.9221,11.0531,111.7681,23.2241,2.521,0.0283,6.9438
506.5,4.5,2.71,85.5009,6.9229,10.5221,114.9032,23.1175,2.5301,0.0425,6.9454
506.0,4.5,2.71,85.5769,6.9245,10.7269,113.9888,22.9137,2.5266,0.0472,6.9464
505.5,4.5,2.71,85.6528,6.923,11.5513,110.3189,22.8759,2.5125,0.0424,6.9475
505.0,4.5,2.71,85.7288,6.9224,12.4411,108.7847,23.1029,2.4973,0.0345,6.9475
504.5,4.5,2.71,85.8047,6.9239,12.9547,108.2893,23.0478,2.4885,0.0231,6.9465
504.0,4.5,2.71,85.8806,6.925,13.0454,105.1804,22.6249,2.4869,0.0168,6.9455
503.5,4.5,2.71,85.9566,6.926,12.9809,104.9347,22.3805,2.488,0.0155,6.9447
503.0,4.5,2.71,86.0325,6.9259,13.1105,108.2728,22.6331,2.4858,0.0134,6.9442
502.5,4.5,2.71,86.1085,6.9258,13.6051,111.2496,23.0784,2.4774,0.0099,6.9446
502.0,4.5,2.71,86.1844,6.9263,14.0546,114.0035,23.4055,2.4697,0.0033,6.945
501.5,4.5,2.71,86.2604,6.927,13.77,115.8389,23.2783,2.4745,0.0127,6.9449
501.0,4.5,2.71,86.3363,6.9268,13.0468,110.2777,22.7062,2.4869,0.0294,6.9427
500.5,4.5,2.71,86.4122,6.9263,12.8817,104.0472,22.3256,2.4897,0.0263,6.9395
500.0,4.5,2.71,86.488,6.9256,13.3811,107.5198,22.4079,2.4812,0.018,6.9372
499.5,4.5,2.71,86.5637,6.9245,13.9282,111.9193,22.4882,2.4718,0.0187,6.9346
499.0,4.5,2.71,86.6394,6.9246,14.2795,108.2296,22.3555,2.4658,0.0222,6.9311
498.5,4.5,2.71,86.715,6.9247,14.5266,103.1678,22.2803,2.4616,0.0263,6.929
498.0,4.5,2.71,86.7906,6.9238,14.6718,100.1555,22.0299,2.4591,0.0255,6.9292
497.5,4.5,2.71,86.8662,6.9241,14.582,98.6339,21.5993,2.4606,0.0177,6.9296
497.0,4.5,2.71,86.9419,6.9242,14.3148,98.9181,21.3455,2.4652,0.0133,6.9304
496.5,4.5,2.71,87.0175,6.9228,14.3406,95.5056,21.5144,2.4648,0.0065,6.932
496.0,4.5,2.71,87.0932,6.9217,14.7229,92.8452,22.0396,2.4582,-0.0119,6.9346
495.5,4.5,2.71,87.1689,6.9221,14.7627,94.7745,22.8442,2.4576,-0.0131,6.9369
495.0,4.5,2.71,87.2446,6.9219,14.2781,93.5668,23.2726,2.4658,0.0071,6.9352
494.5,4.5,2.71,87.3202,6.9206,13.9292,91.0384,22.7202,2.4718,0.0193,6.9336
494.0,4.5,2.71,87.3959,6.9216,14.0626,96.4673,21.9941,2.4695,0.0135,6.932
493.5,4.5,2.71,87.4714,6.9223,14.2667,104.4523,22.0418,2.466,-0.0018,6.9285
493.0,4.5,2.71,87.5469,6.9207,13.9146,108.7571,22.4656,2.4721,-0.001,6.9266
492.5,4.5,2.71,87.6225,6.9196,12.957,113.2803,22.4846,2.4884,0.016,6.9291
492.0,4.5,2.71,87.698,6.9205,12.0908,113.2095,22.2779,2.5032,0.028,6.9313
491.5,4.5,2.71,87.7736,6.921,11.9607,108.6717,22.2046,2.5055,0.0302,6.9311
491.0,4.5,2.71,87.8492,6.9204,12.5035,106.4158,22.3295,2.4962,0.0325,6.9303
490.5,4.5,2.71,87.9248,6.9209,13.1898,99.5755,22.4195,2.4845,0.0292,6.9312
490.0,4.5,2.71,88.0005,6.9216,13.419,97.1722,22.4155,2.4805,0.0207,6.9346
489.5,4.5,2.71,88.0762,6.9216,13.1157,104.1085,22.3944,2.4857,0.0291,6.9371
489.0,4.5,2.71,88.1519,6.92,12.9871,109.4923,22.2769,2.4879,0.033,6.9371
488.5,4.5,2.71,88.2276,6.9188,13.4171,112.1026,22.2719,2.4806,0.0199,6.9374
488.0,4.5,2.71,88.3033,6.9197,14.0468,112.9183,22.2276,2.4698,0.0135,6.9401
487.5,4.5,2.71,88.3791,6.921,14.5291,111.2922,22.3003,2.4616,0.0161,6.9449
487.0,4.5,2.71,88.4551,6.922,14.4772,106.1557,22.2265,2.4624,0.0174,6.9478
486.5,4.5,2.71,88.531,6.923,13.5705,103.2676,22.1016,2.4779,0.0292,6.9489
486.0,4.5,2.71,88.607,6.9234,12.4358,102.531,22.3573,2.4973,0.0428,6.949
485.5,4.5,2.71,88.683,6.9257,11.9309,104.3766,22.6221,2.506,0.0382,6.9478
485.0,4.5,2.71,88.759,6.9271,11.7691,109.0813,22.5413,2.5087,0.0327,6.9471
484.5,4.5,2.71,88.835,6.9251,11.3649,110.4013,22.2547,2.5157,0.0485,6.9471
484.0,4.5,2.71,88.9109,6.9233,11.0157,105.5782,22.1024,2.5216,0.064,6.9467
483.5,4.5,2.71,88.9869,6.9234,11.2969,98.5676,22.0226,2.5168,0.0594,6.9459
483.0,4.5,2.71,89.0628,6.924,12.2255,96.8094,21.9126,2.5009,0.0444,6.9452
482.5,4.5,2.71,89.1387,6.9242,13.2784,98.2668,21.9884,2.4829,0.029,6.9445
482.0,4.5,2.71,89.2146,6.9238,13.7943,99.5367,22.0452,2.4741,0.0229,6.9439
481.5,4.5,2.71,89.2905,6.9237,13.5854,100.4728,21.9861,2.4777,0.0318,6.9435
481.0,4.5,2.71,89.3663,6.9239,13.2555,101.2356,21.9667,2.4833,0.0416,6.9427
480.5,4.5,2.71,89.4422,6.9236,13.4691,104.4981,22.056,2.4797,0.0381,6.9422
480.0,4.5,2.71,89.518,6.923,14.1034,110.1361,22.5201,2.4688,0.0232,6.9428
479.5,4.5,2.71,89.5939,6.922,14.3894,109.1781,23.0291,2.4639,0.0138,6.9435
479.0,4.5,2.71,89.6697,6.9209,13.7571,101.2214,23.1202,2.4748,0.0252,6.9435
478.5,4.5,2.71,89.7455,6.9213,12.6629,98.9746,22.8638,2.4935,0.0448,6.9428
478.0,4.5,2.71,89.8214,6.922,12.1024,103.0232,22.529,2.503,0.0442,6.942
477.5,4.5,2.71,89.8972,6.9235,12.3672,106.0324,22.2399,2.4985,0.0314,6.941
477.0,4.5,2.71,89.973,6.9228,12.9721,106.6481,22.0627,2.4882,0.0228,6.9406
476.5,4.5,2.71,90.0488,6.9209,13.4523,104.0948,21.9395,2.48,0.0168,6.9406
476.0,4.5,2.71,90.1245,6.9201,13.8223,99.1936,21.8726,2.4736,0.017,6.9409
475.5,4.5,2.71,90.2003,6.9197,14.1465,94.3824,21.9461,2.4681,0.0239,6.9414
475.0,4.5,2.71,90.276,6.9182,14.2043,88.8067,22.1176,2.4671,0.0341,6.9424
474.5,4.5,2.71,90.3518,6.9171,14.0907,86.0609,22.137,2.469,0.0349,6.9431
474.0,4.5,2.71,90.4275,6.9157,14.1249,91.138,21.9794,2.4685,0.0178,6.9424
473.5,4.5,2.71,90.5032,6.9149,14.1762,99.7958,22.0694,2.4676,0.0065,6.9416
473.0,4.5,2.71,90.5788,6.9141,14.0624,101.6735,22.3113,2.4695,0.0102,6.9405
472.5,4.5,2.71,90.6544,6.9132,13.8825,97.0159,22.034,2.4726,0.0218,6.9391
472.0,4.5,2.71,90.7301,6.9153,13.7023,96.2481,21.4123,2.4757,0.0333,6.9391
471.5,4.5,2.71,90.8058,6.9179,13.6315,98.2732,21.3592,2.4769,0.0411,6.9404
471.0,4.5,2.71,90.8815,6.9187,13.9476,104.1708,21.7189,2.4715,0.038,6.9408
470.5,4.5,2.71,90.9572,6.9179,14.6195,113.8506,22.0873,2.46,0.0242,6.94
470.0,4.5,2.71,91.0329,6.9178,15.227,115.6631,22.4854,2.4496,0.0175,6.9385
469.5,4.5,2.71,91.1086,6.9188,15.5944,109.7838,22.7027,2.4433,0.0103,6.9378
469.0,4.5,2.71,91.1842,6.9194,15.6372,102.492,22.6741,2.4426,0.0018,6.9374
468.5,4.5,2.71,91.2599,6.9186,15.2224,96.8744,22.3976,2.4497,0.0107,6.9373
468.0,4.5,2.71,91.3356,6.9178,14.6883,96.2096,21.8301,2.4588,0.0199,6.9379
467.5,4.5,2.71,91.4112,6.9175,14.3918,100.2005,21.4509,2.4639,0.0185,6.9381
467.0,4.5,2.71,91.4869,6.9169,14.2663,104.5782,21.5264,2.466,0.0261,6.9374
466.5,4.5,2.71,91.5625,6.9152,14.2876,109.0918,21.7155,2.4657,0.0288,6.9375
466.0,4.5,2.71,91.6381,6.9144,14.5438,110.2879,21.7916,2.4613,0.021,6.9368
465.5,4.5,2.71,91.7136,6.9139,15.1478,105.9921,21.7095,2.451,0.0131,6.9359
465.0,4.5,2.71,91.7892,6.9134,16.0858,102.12,21.7182,2.4349,0.0068,6.9363
464.5,4.5,2.71,91.8647,6.9127,16.649,101.2592,21.9069,2.4253,0.0004,6.9355
464.0,4.5,2.71,91.9401,6.9117,16.0372,101.8776,22.139,2.4358,0.017,6.9338
463.5,4.5,2.71,92.0156,6.9126,14.7973,102.5739,22.2395,2.457,0.0434,6.9334
463.0,4.5,2.71,92.0912,6.9141,14.0737,103.06,22.2348,2.4693,0.0504,6.9345
462.5,4.5,2.71,92.1667,6.9146,14.0723,101.4622,22.1155,2.4694,0.0456,6.9363
462.0,4.5,2.71,92.2424,6.9154,14.2846,96.9665,21.8789,2.4657,0.0403,6.9384
461.5,4.5,2.71,92.318,6.9156,14.3136,91.0707,21.8412,2.4652,0.0447,6.938
461.0,4.5,2.71,92.3936,6.9158,14.2463,91.8912,21.9656,2.4664,0.0513,6.9372
460.5,4.5,2.71,92.4692,6.9155,14.3519,100.9924,21.8027,2.4646,0.0449,6.9367
460.0,4.5,2.71,92.5447,6.9139,14.5183,106.594,21.69,2.4617,0.0325,6.9359
459.5,4.5,2.71,92.6203,6.9147,14.4361,104.4596,21.8471,2.4631,0.0316,6.9369
459.0,4.5,2.71,92.696,6.9164,14.1733,101.2833,21.8378,2.4676,0.0354,6.9391
458.5,4.5,2.71,92.7717,6.9167,13.9878,101.303,21.7447,2.4708,0.031,6.9419
458.0,4.5,2.71,92.8475,6.9167,13.8256,106.8392,21.9275,2.4736,0.0258,6.9452
457.5,4.5,2.71,92.9233,6.9168,13.622,115.6841,22.1808,2.4771,0.0324,6.947
457.0,4.5,2.71,92.9991,6.9169,13.7491,119.2505,22.3956,2.4749,0.0323,6.9466
456.5,4.5,2.71,93.0749,6.918,14.4081,113.8322,22.4666,2.4636,0.0185,6.9465
456.0,4.5,2.71,93.1508,6.9201,15.0394,109.4942,22.4903,2.4528,0.012,6.9482
455.5,4.5,2.71,93.2268,6.9208,15.0888,109.7051,22.3984,2.452,0.0197,6.9513
455.0,4.5,2.71,93.3028,6.9195,14.7606,107.3011,22.0824,2.4576,0.0257,6.9536
454.5,4.5,2.71,93.3788,6.9181,14.52,103.2303,21.745,2.4617,0.0252,6.9553
454.0,4.5,2.71,93.4548,6.9184,14.5783,100.8727,21.5922,2.4607,0.0233,6.9555
453.5,4.5,2.71,93.5308,6.9195,14.9015,99.0547,21.8655,2.4552,0.0174,6.954
453.0,4.5,2.71,93.6067,6.9193,15.1743,102.2673,22.2532,2.4505,0.0136,6.9513
452.5,4.5,2.71,93.6826,6.9183,15.1059,104.5669,22.3526,2.4517,0.0207,6.9492
452.0,4.5,2.71,93.7585,6.9187,14.7823,100.4453,22.0374,2.4572,0.0279,6.9486
451.5,4.5,2.71,93.8344,6.9181,14.4194,99.7242,21.8259,2.4634,0.0283,6.9483
451.0,4.5,2.71,93.9102,6.9167,14.2449,98.5867,21.9209,2.4664,0.0255,6.9489
450.5,4.5,2.71,93.9861,6.9171,14.3891,94.4323,22.0676,2.4639,0.0235,6.9513
450.0,4.5,2.71,94.0621,6.9183,14.4752,94.573,22.1977,2.4625,0.0263,6.9543
449.5,4.5,2.71,94.1381,6.9202,14.0423,96.561,22.2865,2.4699,0.0346,6.955
449.0,4.5,2.71,94.2142,6.9211,13.4532,97.1216,22.0801,2.48,0.0473,6.9537
448.5,4.5,2.71,94.2901,6.9188,13.6474,96.4518,21.9831,2.4766,0.0534,6.951
448.0,4.5,2.71,94.3659,6.9162,14.8983,96.9634,22.195,2.4552,0.0418,6.9493
447.5,4.5,2.71,94.4418,6.9153,16.1802,100.309,22.2856,2.4333,0.027,6.9491
447.0,4.5,2.71,94.5176,6.9156,16.3505,97.7327,22.1184,2.4304,0.0282,6.9479
446.5,4.5,2.71,94.5933,6.9155,15.5029,89.8966,22.0511,2.4449,0.0362,6.9458
446.0,4.5,2.71,94.6691,6.9159,14.6176,88.0087,22.1005,2.46,0.0356,6.9449
445.5,4.5,2.71,94.7449,6.9167,14.3681,93.3203,22.0527,2.4643,0.0164,6.9455
445.0,4.5,2.71,94.8207,6.9172,14.3514,98.5153,21.7502,2.4646,0.0017,6.9478
444.5,4.5,2.71,94.8965,6.9157,14.0565,100.1493,21.3748,2.4696,0.0169,6.9481
444.0,4.5,2.71,94.9723,6.913,13.895,98.7916,21.208,2.4724,0.0282,6.9468
443.5,4.5,2.71,95.048,6.9129,14.0251,97.3154,21.3376,2.4702,0.0214,6.9467
443.0,4.5,2.71,95.1238,6.9147,14.0136,98.1212,21.6284,2.4704,0.0223,6.9464
442.5,4.5,2.71,95.1995,6.9163,14.0729,97.5858,21.8827,2.4694,0.0289,6.9452
442.0,4.5,2.71,95.2753,6.9145,14.6479,94.3688,21.897,2.4595,0.0208,6.9444
441.5,4.5,2.71,95.3509,6.9123,15.1809,92.1319,21.7052,2.4504,0.0127,6.944
441.0,4.5,2.71,95.4266,6.9132,14.9648,89.6146,21.5385,2.4541,0.029,6.9447
440.5,4.5,2.71,95.5024,6.9151,14.5018,86.8447,21.745,2.462,0.0419,6.9449
440.0,4.5,2.71,95.5782,6.9163,14.6332,87.1871,21.9415,2.4598,0.0339,6.945
439.5,4.5,2.71,95.654,6.9172,15.2111,88.414,21.6875,2.4499,0.0261,6.9458
439.0,4.5,2.71,95.7298,6.9177,15.6112,90.975,21.2082,2.443,0.0267,6.9466
438.5,4.5,2.71,95.8056,6.919,15.6436,96.3257,20.9395,2.4425,0.0168,6.9469
438.0,4.5,2.71,95.8815,6.9202,15.4373,95.8936,20.9449,2.446,0.0094,6.9459
437.5,4.5,2.71,95.9573,6.9184,15.297,89.177,21.0665,2.4484,0.0149,6.9448
437.0,4.5,2.71,96.0331,6.9169,15.4498,87.499,21.1444,2.4458,0.0161,6.9439
436.5,4.5,2.71,96.1088,6.9152,15.6549,91.1996,21.2006,2.4423,0.0175,6.9421
436.0,4.5,2.71,96.1844,6.9136,15.6539,92.4366,21.3981,2.4423,0.0144,6.9401
435.5,4.5,2.71,96.26,6.9147,15.5941,94.5699,21.4746,2.4433,0.0175,6.9397
435.0,4.5,2.71,96.3357,6.9154,15.7878,101.633,21.4563,2.44,0.0234,6.9404
434.5,4.5,2.71,96.4113,6.9159,16.1468,103.4305,21.6195,2.4339,0.0122,6.9397
434.0,4.5,2.71,96.487,6.916,16.1575,99.6425,21.867,2.4337,0.0042,6.9374
433.5,4.5,2.71,96.5625,6.9144,15.7069,102.0055,21.9377,2.4414,0.0138,6.9356
433.0,4.5,2.71,96.638,6.9128,15.2651,104.7389,21.8139,2.449,0.0284,6.9353
432.5,4.5,2.71,96.7135,6.9124,15.2617,100.46,21.911,2.449,0.0347,6.935
432.0,4.5,2.71,96.789,6.9117,15.5461,92.9972,22.1365,2.4442,0.0314,6.9348
431.5,4.5,2.71,96.8645,6.9112,15.6305,93.1522,21.9911,2.4427,0.0338,6.9353
431.0,4.5,2.71,96.94,6.9106,15.5538,100.344,21.5482,2.444,0.0381,6.9353
430.5,4.5,2.71,97.0155,6.9113,15.6948,100.6248,21.387,2.4416,0.0367,6.9345
430.0,4.5,2.71,97.0909,6.9129,15.9965,93.0241,21.5321,2.4365,0.0353,6.9318
429.5,4.5,2.71,97.1664,6.9132,16.2648,87.4913,21.702,2.4319,0.0318,6.9301
429.0,4.5,2.71,97.2418,6.9128,16.5546,89.2398,21.7562,2.4269,0.0186,6.9331
428.5,4.5,2.71,97.3174,6.9131,16.6794,93.8361,21.8878,2.4248,0.0005,6.9382
428.0,4.5,2.71,97.3931,6.9141,16.2679,97.996,22.076,2.4318,0.0038,6.9404
427.5,4.5,2.71,97.4687,6.9147,15.7202,99.9059,22.0623,2.4412,0.0215,6.9402
427.0,4.5,2.71,97.5443,6.9146,15.8345,101.2339,21.9697,2.4392,0.0241,6.94
426.5,4.5,2.71,97.62,6.913,16.3552,99.5859,22.0178,2.4303,0.0185,6.941
426.0,4.5,2.71,97.6956,6.9118,16.2585,95.0168,22.006,2.432,0.0237,6.9416
425.5,4.5,2.71,97.7712,6.912,15.4074,91.4076,21.907,2.4465,0.042,6.942
425.0,4.5,2.71,97.8469,6.9132,14.7387,89.4631,21.7255,2.458,0.0496,6.9429
424.5,4.5,2.71,97.9226,6.9152,14.8442,88.6247,21.608,2.4562,0.038,6.9442
424.0,4.5,2.71,97.9984,6.9156,15.3107,87.9038,21.6945,2.4482,0.0276,6.946
423.5,4.5,2.71,98.0742,6.9155,15.6282,84.3422,21.8092,2.4428,0.0264,6.9479
423.0,4.5,2.71,98.1501,6.9165,15.9532,80.9389,21.8642,2.4372,0.0269,6.9503
422.5,4.5,2.71,98.226,6.9172,16.5482,81.3069,21.5855,2.427,0.0274,6.9549
422.0,4.5,2.71,98.302,6.9163,17.2368,83.0793,21.0344,2.4153,0.0268,6.9574
421.5,4.5,2.71,98.3778,6.915,17.8912,81.4481,21.0045,2.4041,0.0292,6.948
421.0,4.5,2.71,98.4533,6.9117,18.4595,74.8248,21.4082,2.3943,0.033,6.9341
420.5,4.5,2.71,98.5285,6.9077,18.4243,67.888,21.1887,2.3949,0.0382,6.9219
420.0,4.5,2.71,98.6034,6.9063,17.5374,65.0865,20.1045,2.4101,0.0454,6.9119
419.5,4.5,2.71,98.6783,6.9049,16.3567,59.1517,18.9427,2.4303,0.038,6.9062
419.0,4.5,2.71,98.7531,6.9041,15.5029,53.8841,18.3914,2.4449,0.0321,6.906
418.5,4.5,2.71,98.828,6.9031,15.4518,61.6621,19.0133,2.4458,0.0353,6.9134
418.0,4.5,2.71,98.9032,6.9021,16.329,76.3745,20.282,2.4308,0.0253,6.9279
417.5,4.5,2.71,98.9785,6.9013,17.5151,82.2648,21.1207,2.4105,0.0183,6.9387
417.0,4.5,2.71,99.0538,6.8991,18.356,79.2746,21.4499,2.3961,0.0259,6.9369
416.5,4.5,2.71,99.1289,6.8976,18.7101,74.7671,21.6808,2.3901,0.0278,6.9267
416.0,4.5,2.71,99.2038,6.8975,18.5423,66.9892,21.5226,2.3929,0.0327,6.9163
415.5,4.5,2.71,99.2785,6.8974,17.8748,58.0327,20.8626,2.4043,0.0362,6.909
415.0,4.5,2.71,99.3532,6.8977,17.0452,56.7573,20.427,2.4185,0.024,6.906
414.5,4.5,2.71,99.4279,6.897,16.6925,63.344,20.6642,2.4246,0.0145,6.9074
414.0,4.5,2.71,99.5026,6.8945,17.1226,67.7011,21.1854,2.4172,0.0194,6.9099
413.5,4.5,2.71,99.5773,6.8937,17.7936,66.0304,21.4195,2.4057,0.0319,6.9134
413.0,4.5,2.71,99.6522,6.8938,18.1945,65.7388,21.4864,2.3989,0.0358,6.9199
412.5,4.5,2.71,99.7271,6.8925,18.3235,68.6865,21.5415,2.3967,0.0316,6.925
412.0,4.5,2.71,99.802,6.8917,18.177,71.547,21.69,2.3992,0.0318,6.9209
411.5,4.5,2.71,99.8766,6.8924,17.9745,73.9765,21.9433,2.4026,0.0264,6.9107
411.0,4.5,2.71,99.9512,6.8933,18.3134,75.3111,21.9203,2.3968,0.0157,6.901
410.5,4.5,2.71,100.0256,6.8941,19.2915,71.0326,21.6403,2.3801,0.008,6.8942
410.0,4.5,2.71,100.0999,6.8959,20.2927,63.9805,21.4411,2.363,0.0084,6.8918
409.5,4.5,2.71,100.1743,6.8976,20.9268,60.112,21.4861,2.3522,0.0142,6.8918
409.0,4.5,2.71,100.2488,6.8974,21.271,59.5937,21.7563,2.3463,0.0209,6.8933
408.5,4.5,2.71,100.3233,6.897,21.4175,58.7436,21.8537,2.3438,0.0289,6.8984
408.0,4.5,2.71,100.3979,6.8939,21.3629,56.4044,21.8226,2.3447,0.0328,6.9032
